x,AMACHE,,CON SUPPORTO,,,,,,,,,,,,,,,,
x,FIORIERE,,QUADRE,RETTANGOLARI,TONDE,ALTE,,,,,,,,,,,,,
,FIORIERE,34251,X,,,X,,,,,,,,,,,,,
,FIORIERE,34261,X,,,X,,,,,,,,,,,,,
,FIORIERE,34250,X,,,X,,,,,,,,,,,,,
,FIORIERE,34260,X,,,X,,,,,,,,,,,,,
,FIORIERE,34270,X,,,X,,,,,,,,,,,,,
,FIORIERE,34171,X,,,,,,,,,,,,,,,,
,FIORIERE,34181,X,,,,,,,,,,,,,,,,
,FIORIERE,34170,X,,,,,,,,,,,,,,,,
,FIORIERE,34180,X,,,,,,,,,,,,,,,,
,FIORIERE,34221,,X,,,,,,,,,,,,,,,
,FIORIERE,34211,,X,,,,,,,,,,,,,,,
,FIORIERE,34210,,X,,,,,,,,,,,,,,,
,FIORIERE,34220,,X,,,,,,,,,,,,,,,
,FIORIERE,34291,,,X,X,,,,,,,,,,,,,
,FIORIERE,34301,,,X,X,,,,,,,,,,,,,
,FIORIERE,34290,,,X,X,,,,,,,,,,,,,
,FIORIERE,34300,,,X,X,,,,,,,,,,,,,
x,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,,ALLUMINIO,ACCIAIO,MISTO,FERRO,QUADRO,RETTANGOLARE,CON TENDE DI CHIUSURA,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46490,,X,,,X,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46700,,,X,,X,,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46705,,,X,,,X,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46494,,x,,,x,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46720,X,,,,X,,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46725,X,,,,,X,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46515,X,,,,X,,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46520,X,,,,,X,X,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46540,,X,,,X,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,63190,,,,X,,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46501,X,X,,,X,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46505,X,X,,,,X,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46500,X,X,,,X,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,46504,X,X,,,,X,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,63240,,,,,,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,52640,,,X,,,,,,,,,,,,,,
,GAZEBO PERGOLE E STRUTTURE OMBREGGIANTI,63230,,,,,,,,,,,,,,,,,
x,OMBRELLONI,,A BRACCIO,A PALO CENTRALE,LEGNO ,METALLO,,,,,,,,,,,,,
,OMBRELLONI,46233,X,,X,X,,,,,,,,,,,,,
,OMBRELLONI,46237,X,,X,X,,,,,,,,,,,,,
,OMBRELLONI,46234,X,,X,X,,,,,,,,,,,,,
,OMBRELLONI,46238,X,,X,X,,,,,,,,,,,,,
,OMBRELLONI,46116,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46118,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46124,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46126,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46128,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46120,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46125,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46127,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46129,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46121,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46140,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46144,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46146,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46148,,X,X,,,,,,,,,,,,,,
,OMBRELLONI,46107,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46112,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46102,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46100,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46105,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46110,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46106,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46111,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46101,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46097,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46095,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46096,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46200,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,46201,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,45130,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,46180,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46061,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46056,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46062,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46057,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46051,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46250,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,46255,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,45111,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,45110,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,45100,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46240,X,,X,,,,,,,,,,,,,,
,OMBRELLONI,46244,X,,X,,,,,,,,,,,,,,
,OMBRELLONI,46165,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,46170,,X,,X,,,,,,,,,,,,,
,OMBRELLONI,10122059,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10122060,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10117776,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10137123,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10116060,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10116061,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10137166,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10067710,X,,,X,,,,,,,,,,,,,
,OMBRELLONI,10068709,,,,X,,,,,,,,,,,,,
x,BASI OMBRELLONE,,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46312,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46322,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46342,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46310,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46320,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46340,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46306,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46332,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46330,,,,,,,,,,,,,,,,,
,BASI OMBRELLONE,46392,,,,,,,,,,,,,,,,,
x,ACCESSORI,,,,,,,,,,,,,,,,,,
,ACCESSORI,46390,PER OMBRELLONE SUNG,,,,,,,,,,,,,,,,
,ACCESSORI,10005757,PER GAZEBO ,,,,,,,,,,,,,,,,
,ACCESSORI,10117276,PER PROSTOR,,,,,,,,,,,,,,,,
,ACCESSORI,10051674,,,,,,,,,,,,,,,,,
,ACCESSORI,10047209,,,,,,,,,,,,,,,,,
x,CHIASE LONGUE E SDRAIO,,,,,,,,,,,,,,,,,,
,CHIASE LONGUE E SDRAIO,50361,,,,,,,,,,,,,,,,,
,CHIASE LONGUE E SDRAIO,50360,,,,,,,,,,,,,,,,,
,CHIASE LONGUE E SDRAIO,58400,,,,,,,,,,,,,,,,,
,CHIASE LONGUE E SDRAIO,58390,,,,,,,,,,,,,,,,,
x,SGABELLI,,POLICARBONATO,POLIPROPILENE,TECNORATTAN,ALLUMINIO,CON BRACCIOLI,CON SCHIENALE,,,,,,,,,,,
,SGABELLI,30300,X,,,,,,,,,,,,,,,,
,SGABELLI,30351,,X,,,,,,,,,,,,,,,
,SGABELLI,30356,,X,,,,,,,,,,,,,,,
,SGABELLI,30010,X,,,,,,,,,,,,,,,,
,SGABELLI,30014,X,,,,,,,,,,,,,,,,
,SGABELLI,30015,X,,,,,,,,,,,,,,,,
,SGABELLI,30018,X,,,,,,,,,,,,,,,,
,SGABELLI,58280,,,,X,X,,,,,,,,,,,,
,SGABELLI,50661,,,X,,,X,,,,,,,,,,,
,SGABELLI,50660,,,X,,,X,,,,,,,,,,,
,SGABELLI,52452,,,X,,,,,,,,,,,,,,
,SGABELLI,47535,,,X,,,,,,,,,,,,,,
,SGABELLI,47534,,,X,,,,,,,,,,,,,,
,SGABELLI,58270,,,,X,,,,,,,,,,,,,
x,SEDIE E POLTRONCINE ,,CON BRACCIOLO,SENZA BRACCIOLO,IMPILABILE,FERRO,ALLUMINIO,TECNORATTAN,ACCIAIO INOX,MATERIALI MISTI,POLICARBONATO,POLIPORPILENE,RESINA,,,,,,
,SEDIE E POLTRONCINE ,47627,X,,X,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47628,X,,X,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50201,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50200,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,49350,X,,X,,,,x,x,,,,,,,,,
,SEDIE E POLTRONCINE ,47616,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50221,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50220,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,49610,X,,X,,,,x,x,,,,,,,,,
,SEDIE E POLTRONCINE ,47065,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52222,X,,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52562,X,,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52561,X,,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,63250,X,,,x,,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50421,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50422,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50420,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,58200,X,,,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,63110,X,,,x,,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47685,X,,X,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47684,X,,X,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47634,X,,X,,x,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47060,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52202,,X,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,10100,X,,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52552,X,,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,52551,X,,,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,63260,X,,,x,,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50401,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50402,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50400,,X,X,,,x,,,,,,,,,,,
,SEDIE E POLTRONCINE ,49254,,X,X,x,,,x,x,,,,,,,,,
,SEDIE E POLTRONCINE ,63100,,X,,x,,,,,,,,,,,,,
,SEDIE E POLTRONCINE ,30320,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30322,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30323,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30325,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30310,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30315,X,,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30360,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30365,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30368,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30330,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30332,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30333,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30335,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30336,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30340,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30345,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30346,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30347,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30348,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,32106,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,32107,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,32108,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30373,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30374,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30376,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30378,,X,X,,,,,,X,,,,,,,,
,SEDIE E POLTRONCINE ,30251,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30252,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30253,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30256,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30401,X,,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30261,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30262,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30263,,X,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,30431,X,,X,,,,,,,X,,,,,,,
,SEDIE E POLTRONCINE ,8202726,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8202733,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8202740,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8302764,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8302771,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8302788,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8103204,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8103211,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,8103228,X,,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,30511,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,30515,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,30541,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,30549,,X,X,,,,,,,,X,,,,,,
,SEDIE E POLTRONCINE ,48430,X,,X,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,48431,X,,X,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,48412,X,,X,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,48410,X,,X,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,64130,X,,,,X,,,X,,,,,,,,,
,SEDIE E POLTRONCINE ,49203,X,,X,,X,,,X,,,,,,,,,
,SEDIE E POLTRONCINE ,50231,X,,,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50230,X,,,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,49250,X,,X,,,,,X,,,,,,,,,
,SEDIE E POLTRONCINE ,47545,X,,,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,47546,X,,,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50331,X,,,,,X,,,,,,,,,,,
,SEDIE E POLTRONCINE ,50330,X,,,,,X,,,,,,,,,,,
x,TAVOLI,,TECNORATTAN ,ALLUMINIO,FERRO,ACCIAIO INOX,POLICARBONATO,POLIPORPILENE,RESINA,MATERIALI MISTI,PIANO IN TEAK,PIANO IN VETRO,HPL,TONDI,RETTANGOLARI,QUADRI,OVALI,ALLUNGABILI,DA BAR
,TAVOLI,50241,X,,,,,,,X,,,,,,X,,,
,TAVOLI,50237,X,,,,,,,,X,,,,,X,,,
,TAVOLI,50244,X,,,,,,,,X,,,,,X,,,
,TAVOLI,50247,X,,,,,,,X,,,,,,X,,,
,TAVOLI,50240,X,,,,,,,X,,,,,,X,,,
,TAVOLI,50248,X,,,,,,,X,,,,,,X,,,
,TAVOLI,50236,X,,,,,,,,X,,,,,X,,,
,TAVOLI,50243,X,,,,,,,,X,,,,,X,,,
,TAVOLI,50268,X,,,,,,,X,,,,,X,,,,
,TAVOLI,50273,X,,,,,,,X,,,,,X,,,,
,TAVOLI,50279,X,,,,,,,X,,,,,X,,,,
,TAVOLI,50278,X,,,,,,,X,,,,,X,,,,
,TAVOLI,52592,X,,,,,,,,,X,,,,,X,,
,TAVOLI,52591,X,,,,,,,,,X,,,,,X,,
,TAVOLI,47555,X,,,,,,,,,X,,,,,X,,
,TAVOLI,47556,X,,,,,,,,,X,,,,,X,,
,TAVOLI,47739,,X,,,,,,,,,,,,X,,,
,TAVOLI,47738,,X,,,,,,,,,,,,X,,,
,TAVOLI,47740,,X,,,,,,,,,,,,X,,,
,TAVOLI,47690,,X,,,,,,,,X,,,,X,,,
,TAVOLI,47085,X,,,,,,,,,X,,,,X,,,
,TAVOLI,64150,,X,,,,,,,,,,,,X,,,
,TAVOLI,52252,X,,,,,,,,,X,,,,X,,,
,TAVOLI,50451,X,,,,,,,,,,,,,X,,,
,TAVOLI,50452,X,,,,,,,,,X,,,,X,,,
,TAVOLI,50450,X,,,,,,,,,X,,,,X,,,
,TAVOLI,50277,X,,,,,,,,X,,,,X,,,,
,TAVOLI,51072,X,,,,,,,X,,,,,X,,,,
,TAVOLI,50852,X,,,,,,,,,X,,,X,,,,
,TAVOLI,50260,X,,,,,,,,X,,,,X,,,,
,TAVOLI,50270,X,,,,,,,,X,,,,X,,,,
,TAVOLI,50276,X,,,,,,,,X,,,,X,,,,
,TAVOLI,50265,X,,,,,,,,,X,,,X,,,,
,TAVOLI,50860,X,,,,,,,,,X,,,X,,,,
,TAVOLI,47736,,X,,,,,,,,X,,,X,,,X,
,TAVOLI,70124,,X,,,,,,,,X,,,X,,,X,
,TAVOLI,70120,,X,,,,,,,,X,,,X,,,X,
,TAVOLI,62000,,X,,,,,,,X,,,,X,,,X,
,TAVOLI,63130,,,X,,,,,,,,,,X,,,X,
,TAVOLI,47090,X,,,,,,,,,X,,,X,,,,
,TAVOLI,52272,X,,,,,,,,,X,,,X,,,,
,TAVOLI,49213,X,,,,,,,,,X,,,X,,,,
,TAVOLI,50261,X,,,,,,,,X,,,,X,,,,
,TAVOLI,50271,X,,,,,,,,X,,,,X,,,,
,TAVOLI,50266,X,,,,,,,,,X,,,X,,,,
,TAVOLI,50272,X,,,,,,,,X,,,,X,,,,
,TAVOLI,49641,,,,X,,,,,X,,,,X,,,X,
,TAVOLI,49361,,,,X,,,,,,X,,,X,,,,
,TAVOLI,49365,,,,X,,,,,,X,,,X,,,,
,TAVOLI,47741,,X,,,,,,,,,,,X,,,,
,TAVOLI,47695,,X,,,,,,,,X,,,X,,,,
,TAVOLI,64155,,X,,,,,,,,,,,X,,,,
,TAVOLI,64160,,X,,,,,,,,,,,X,,,,
,TAVOLI,49268,,,,X,,,,,X,,,,X,,,,
,TAVOLI,49272,,,,X,,,,,X,,,,X,,,,
,TAVOLI,58220,,X,,,,,,,,,X,,X,,,,
,TAVOLI,58230,,X,,,,,,,,,X,,X,,,,
,TAVOLI,58240,,X,,,,,,,,,X,,X,,,,
,TAVOLI,47708,X,,,,,,,,,X,,X,,,,,
,TAVOLI,41300,X,,,,,,,,,,,X,,,,,
,TAVOLI,52582,X,,,,,,,,,X,,X,,,,,
,TAVOLI,52581,X,,,,,,,,,X,,X,,,,,
,TAVOLI,63280,,,X,,,,,,,,,X,,,,,
,TAVOLI,47550,X,,,,,,,,,X,,X,,,,,
,TAVOLI,47551,X,,,,,,,,,X,,X,,,,,
,TAVOLI,32220,,,,,X,,,,,,,,,X,,,
,TAVOLI,32226,,,,,X,,,,,,,,,X,,,
,TAVOLI,38001,,,,,,X,,,,,,,,X,,,
,TAVOLI,38002,,,,,,X,,,,,,,,X,,,
,TAVOLI,38003,,,,,,X,,,,,,,,X,,,
,TAVOLI,37583,,,,,,X,,,,,,,,X,,,
,TAVOLI,37701,,,,,,X,,,,,,,,X,,,
,TAVOLI,37206,,,,,,X,,,,,,X,,,,,
,TAVOLI,8703051,,,,,,,X,,,X,,,,X,,,
,TAVOLI,8703068,,,,,,,X,,,X,,,,X,,,
,TAVOLI,8703075,,,,,,,X,,,X,,,,X,,,
,TAVOLI,8803099,,,,,,,X,,,X,,,X,,,,
,TAVOLI,8803105,,,,,,,X,,,X,,,X,,,,
,TAVOLI,8803112,,,,,,,X,,,X,,,X,,,,
,TAVOLI,52462,X,,,,,,,,,X,,,,X,,,X
,TAVOLI,58300,,X,,,,,,,,,X,,,X,,,X
,TAVOLI,50691,X,,,,,,,,,X,,,X,,,,X
,TAVOLI,50690,X,,,,,,,,,X,,,X,,,,X
,TAVOLI,47540,X,,,,,,,,,X,,X,,,,,X
,TAVOLI,47541,X,,,,,,,,,X,,X,,,,,X
x,SPIAGGIA E CAMPEGGIO,,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44500,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44501,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44502,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44510,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44511,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44512,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44520,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44521,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44522,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44470,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44471,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,90800,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,90801,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44542,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44770,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44771,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44453,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44454,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44432,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44433,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44201,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44202,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,07703,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,44181,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U500NY,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U320PE,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U380PE,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43100,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43120,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43150,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43190,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U302PE,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43210,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U340PE,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U491PE               ,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U492PE ,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,U493PE,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43250,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,43270,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46410,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46414,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46457,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46458,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46665,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46666,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46472,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46470,,,,,,,,,,,,,,,,,
,SPIAGGIA E CAMPEGGIO,46474,,,,,,,,,,,,,,,,,
